CustomerID,Coverage,Education,EmploymentStatus,Gender,Income,Location.Geo,Location.Code,Marital.Status,Monthly.Premium.Auto,Months.Since.Last.Claim,Months.Since.Policy.Inception,Number.of.Open.Complaints,Number.of.Policies,Policy.Type,Policy,Renew.Offer.Type,Sales.Channel,Total.Claim.Amount,Vehicle.Class,Vehicle.Size,Customer.Lifetime.Value
11253,Basic,High School or Below,Unemployed,F,0,"29,77.4",Suburban,Single,73,3,93,0,1,Personal Auto,Personal L3,Offer2,Web,350.4,Two-Door Car,2,low
10192,Basic,High School or Below,Employed,F,20090,"28.8,76.6",Suburban,Married,109,10,59,0,2,Personal Auto,Personal L3,Offer2,Agent,523.2,Sports Car,2,high
9039,Extended,College,Employed,F,96610,"19.3,74.3",Suburban,Married,86,6,1,0,2,Personal Auto,Personal L2,Offer4,Call Center,417.6,Two-Door Car,2,low
125,Extended,High School or Below,Employed,F,60479,"29,78",Rural,Single,96,1,44,0,3,Personal Auto,Personal L3,Offer3,Call Center,85.155359,Four-Door Car,2,low
3617,Basic,Bachelor,Employed,M,41842,"19,73",Suburban,Married,61,1,14,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,292.8,Two-Door Car,2,low
6745,NA,College,Unemployed,M,0,"18.3,72.8",Suburban,Divorced,NA,29,73,NA,2,NA,Personal L3,Offer1,Branch,685.12694,Four-Door Car,2,high
1754,NA,Master,NA,F,?,"29,77.2",Urban,Married,112,35,90,0,1,Personal Auto,Personal L3,NA,NA,466.122541,NA,NA,low
11082,Extended,Bachelor,Employed,F,54507,"28.4,77.8",Suburban,Married,138,20,11,NA,1,Personal Auto,Personal L1,Offer2,Agent,702.990032,SUV,2,low
1347,Basic,High School or Below,Employed,M,28343,"23,88.2",Suburban,Married,69,19,88,0,8,Personal Auto,Personal L2,Offer2,Branch,331.2,Two-Door Car,2,low
4630,Basic,College,Medical Leave,M,22842,"17.1,77.8",Suburban,Married,65,20,53,0,9,Personal Auto,Personal L2,Offer1,Agent,468,Four-Door Car,2,low
7994,Extended,High School or Below,Unemployed,M,0,"28.8,76.1",Suburban,Married,92,4,64,0,9,Personal Auto,Personal L3,Offer2,Web,441.6,Two-Door Car,2,low
9008,Basic,High School or Below,Employed,F,94153,"18.9,71.9",Rural,Married,111,2,5,0,2,Corporate Auto,Corporate L3,Offer1,Web,4.845348,SUV,2,high
3072,Basic,Doctor,Disabled,F,25703,"23,88",Suburban,Married,62,4,64,NA,1,Personal Auto,Personal L3,Offer1,Call Center,297.6,Four-Door Car,3,low
8289,Extended,Bachelor,Employed,M,43478,"18.5,72.8",Suburban,Married,82,18,34,0,7,Personal Auto,Personal L3,Offer2,Call Center,582.690575,Four-Door Car,2,low
9735,Basic,College,Retired,M,28215,"12.9,80.7",Suburban,Single,65,15,26,0,3,Personal Auto,Personal L3,Offer1,Agent,468,Two-Door Car,2,low
1039,Basic,Bachelor,Employed,M,29056,"22,88.6",Suburban,Married,66,19,2,0,2,Personal Auto,Personal L3,Offer2,Branch,355.531267,Two-Door Car,2,low
4741,Basic,Bachelor,Unemployed,M,0,"18.8,72.2",Suburban,Single,71,10,20,0,1,Corporate Auto,Corporate L3,Offer1,Branch,484.87847,Four-Door Car,2,low
1106,Basic,College,Unemployed,M,0,"18,79.2",Suburban,Single,66,29,58,0,8,Personal Auto,Personal L3,Offer1,Branch,711.8026,Two-Door Car,3,low
7629,Extended,High School or Below,Unemployed,M,0,"18.5,72.6",Suburban,Single,88,30,19,0,4,Personal Auto,Personal L3,Offer1,Web,633.6,Four-Door Car,2,low
6146,NA,High School or Below,Disabled,F,22081,"19.7,71",Suburban,Married,84,1,9,0,6,Personal Auto,Personal L3,Offer1,Agent,451.670309,Two-Door Car,3,low
8627,Basic,Master,Employed,F,79814,"22.9,86.9",Rural,Married,62,18,50,0,3,Personal Auto,Personal L2,Offer4,Branch,31.553152,Four-Door Car,2,low
1604,Extended,High School or Below,Unemployed,M,0,"28.4,77",Suburban,Single,137,22,68,NA,6,Personal Auto,Personal L1,Offer2,Agent,1532.080871,SUV,2,high
3054,Extended,College,Disabled,F,26156,"16.9,80.2",Suburban,Single,96,27,50,0,1,Corporate Auto,Corporate L2,Offer2,Agent,460.8,Four-Door Car,2,low
6545,Basic,High School or Below,Unemployed,F,0,"19.6,73.7",Suburban,Single,NA,35,76,0,1,Corporate Auto,Corporate L3,Offer1,Agent,799.2,SUV,2,low
11021,Basic,Bachelor,Unemployed,M,0,"28.9,78.7",Suburban,Divorced,74,18,29,0,8,Personal Auto,Personal L2,Offer1,Branch,532.8,Four-Door Car,2,low
7744,Basic,Doctor,Employed,F,25036,"28.4,77.8",Suburban,Married,61,11,30,1,1,Corporate Auto,Corporate L3,Offer2,Agent,292.8,Four-Door Car,1,low
2641,Extended,Bachelor,Employed,F,39411,"22.2,88.9",Suburban,Married,217,4,29,2,4,Personal Auto,Personal L3,Offer3,Branch,1122.658899,Luxury Car,2,high
5753,Basic,High School or Below,Employed,M,28937,"17.1,77.3",Suburban,Married,104,1,20,NA,4,Personal Auto,Personal L2,Offer2,Branch,494.4,Sports Car,2,low
5195,Basic,Bachelor,Employed,M,30344,"22.7,88.2",Urban,Divorced,107,29,79,0,9,Personal Auto,Personal L3,Offer1,Branch,342.832065,SUV,2,low
9069,Basic,Bachelor,Employed,F,79090,"29.6,76.3",Urban,Married,107,2,74,0,3,Personal Auto,Personal L3,Offer2,Branch,289.040734,SUV,2,low
9804,Basic,Bachelor,Unemployed,F,0,"28.5,75.9",Suburban,Single,101,19,11,1,8,Corporate Auto,Corporate L2,Offer1,Agent,727.2,SUV,1,low
3374,Extended,Bachelor,Employed,F,51833,"17.2,79.2",Urban,Divorced,99,14,84,NA,1,NA,Personal L3,Offer2,Branch,505.082702,Four-Door Car,1,low
8690,Basic,Bachelor,Employed,M,50648,"17.6,77.4",Suburban,Single,71,13,82,NA,6,Personal Auto,Personal L1,Offer1,Branch,471.443077,Four-Door Car,2,low
10133,Extended,Bachelor,Unemployed,F,0,"28.4,77.9",Suburban,Single,121,10,22,0,2,Corporate Auto,Corporate L3,Offer1,Agent,900,SUV,1,high
8302,NA,High School or Below,Employed,M,28663,"22.9,87.1",Suburban,Divorced,66,1,56,0,1,Corporate Auto,Corporate L3,Offer3,Agent,427.242973,Four-Door Car,1,low
6544,Premium,High School or Below,Retired,F,15083,"29.2,75.7",Suburban,Married,115,25,14,0,2,Personal Auto,Personal L3,Offer1,Call Center,552,Four-Door Car,1,high
7242,Basic,Bachelor,Medical Leave,M,28666,"18.4,72.2",Suburban,Divorced,64,23,81,0,8,Personal Auto,Personal L3,Offer2,Branch,307.2,Four-Door Car,1,low
7500,Basic,Bachelor,Employed,F,26790,"17.2,80",Suburban,Married,71,4,41,NA,1,Personal Auto,Personal L3,Offer2,Agent,355.2,Four-Door Car,2,low
515,Basic,College,Employed,M,31739,"18.3,77.1",Suburban,Divorced,NA,22,42,NA,3,Personal Auto,Personal L3,Offer1,Agent,931.2,Luxury Car,2,high
1160,Extended,NA,Employed,NA,23156,"NA,NA",NA,NA,88,16,28,0,NA,NA,NA,Offer2,Agent,129.267408,Two-Door Car,2,low
1556,Basic,College,Employed,F,50071,"28.7,75",Rural,Single,NA,3,32,0,1,Corporate Auto,Corporate L3,Offer2,Agent,18.918935,Two-Door Car,2,low
6129,Basic,College,Employed,F,37811,"29,76.2",Suburban,Married,63,25,14,0,1,Special Auto,Special L2,Offer4,Agent,365.002909,Four-Door Car,2,low
154,Extended,High School or Below,Disabled,F,22081,"19,73",Suburban,Married,84,1,9,0,6,Personal Auto,Personal L2,Offer1,Agent,451.670309,Two-Door Car,3,low
4243,Basic,High School or Below,Employed,M,81914,"28.4,76.9",Urban,Married,70,6,33,0,6,Corporate Auto,Corporate L2,Offer4,Branch,198.75466,Four-Door Car,2,low
1038,Extended,High School or Below,Employed,F,69268,"28.6,78.3",Rural,Married,93,31,20,0,2,Personal Auto,Personal L1,Offer2,Agent,19.170855,Two-Door Car,2,high
5749,NA,NA,Employed,NA,40968,"16.9,78.1",Rural,NA,94,14,4,0,1,Corporate Auto,Corporate L3,NA,NA,19.575683,NA,NA,low
1139,Basic,College,Retired,F,21073,"18.9,72.6",Suburban,Divorced,106,25,54,1,3,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,3,low
1022,NA,Bachelor,Employed,F,38169,"22.7,88.4",Rural,Married,62,18,82,0,2,Corporate Auto,Corporate L2,Offer1,Branch,71.678412,Four-Door Car,2,low
5580,Basic,High School or Below,Unemployed,F,0,"18.9,72.8",Suburban,Single,109,2,8,0,1,Personal Auto,Personal L2,Offer1,Agent,666.042098,SUV,2,low
1985,Extended,Master,Employed,M,28729,"19.6,71.7",Urban,Single,90,26,19,3,1,Personal Auto,Personal L3,Offer3,Agent,338.744392,Four-Door Car,2,low
3295,NA,Bachelor,Employed,M,44428,"29.2,75",Suburban,Single,104,17,61,0,2,Personal Auto,Personal L2,Offer1,Call Center,499.2,SUV,2,high
7939,Basic,Bachelor,Employed,F,27725,"19.5,74.3",Suburban,Married,63,1,93,4,4,Personal Auto,Personal L1,Offer1,Branch,302.4,Four-Door Car,2,low
8860,Basic,Bachelor,Employed,F,25472,"12.6,80",Suburban,Divorced,73,5,86,0,9,Corporate Auto,Corporate L2,Offer1,Branch,350.4,Four-Door Car,2,low
5489,Basic,College,Employed,F,22061,"28.6,76",Suburban,Married,180,8,12,0,1,Personal Auto,Personal L3,Offer2,Web,1317.6,Luxury Car,3,low
7422,Basic,High School or Below,Employed,F,66466,"16.9,78.6",Urban,Married,71,20,35,NA,2,Personal Auto,Personal L3,Offer2,Call Center,293.016168,Four-Door Car,2,low
6281,NA,College,Employed,F,76505,"18.4,72.6",Rural,Married,65,32,89,0,2,Personal Auto,Personal L3,Offer1,Branch,144.051716,Four-Door Car,2,low
11168,NA,Bachelor,Employed,F,73643,"18.8,72.4",Rural,Married,85,16,35,0,1,Corporate Auto,Corporate L3,Offer4,Agent,10.42277,Four-Door Car,2,low
2269,Extended,High School or Below,Employed,F,66957,"22.2,88.2",Suburban,Married,NA,31,4,1,1,Personal Auto,Personal L1,Offer2,Web,628.8,SUV,2,low
2837,Basic,High School or Below,Employed,F,97768,"17.7,78",Rural,Divorced,72,22,14,0,2,Personal Auto,Personal L1,Offer3,Agent,151.843731,Two-Door Car,2,low
3898,Basic,High School or Below,Unemployed,F,0,"19,74",Suburban,Single,NA,35,71,0,2,Personal Auto,Personal L3,Offer2,Agent,292.8,Two-Door Car,2,high
10375,Extended,Bachelor,Employed,M,21835,"17.4,79.3",Suburban,Married,92,2,83,0,3,Personal Auto,Personal L2,Offer4,Agent,621.617047,Two-Door Car,2,low
2979,Extended,Bachelor,Employed,F,60021,"12.8,79.4",Suburban,Married,99,12,28,0,1,Corporate Auto,Corporate L1,Offer2,Agent,882.871945,Four-Door Car,3,low
2107,Basic,College,Unemployed,F,0,"21.7,85.7",Suburban,Single,65,27,37,2,1,Personal Auto,Personal L1,Offer3,Call Center,468,Four-Door Car,3,low
936,Basic,Bachelor,Employed,F,33190,"22.8,89.1",Suburban,Divorced,106,18,95,NA,2,Personal Auto,Personal L3,Offer1,Web,508.8,SUV,2,high
9229,Basic,Bachelor,Employed,F,74335,"22.5,89.9",Urban,Single,187,3,4,0,1,Corporate Auto,Corporate L1,Offer3,Agent,896.436023,Luxury Car,3,low
2173,Basic,Bachelor,Disabled,F,19864,"22.6,88.7",Suburban,Divorced,63,22,96,0,1,NA,Personal L3,Offer1,Web,352.394515,Four-Door Car,2,low
6756,Basic,High School or Below,Disabled,M,26721,"17.4,76.5",Suburban,Divorced,65,18,64,3,2,NA,Personal L2,Offer2,Agent,312,Four-Door Car,2,low
7157,Premium,Bachelor,Medical Leave,M,21586,"22.4,87.6",Suburban,Married,106,6,5,0,1,NA,Personal L3,Offer1,Branch,1056.291709,Two-Door Car,3,low
2598,Basic,High School or Below,Unemployed,M,0,"23,88.5",Suburban,Single,113,27,96,0,4,NA,Personal L2,Offer3,Agent,1272.546918,Sports Car,2,low
3843,NA,College,Employed,F,71210,"28,77",Suburban,Married,214,8,89,1,2,Corporate Auto,Corporate L3,Offer1,Branch,1027.2,Luxury Car,3,high
7591,Basic,Bachelor,Employed,M,27615,"18.8,71.4",Suburban,Divorced,NA,4,3,0,1,NA,Personal L2,Offer4,Agent,312,Two-Door Car,3,low
208,Premium,High School or Below,Employed,M,78189,"28.4,76",Rural,Married,103,10,10,0,5,Corporate Auto,Corporate L3,Offer3,Agent,99.143241,Four-Door Car,2,low
10884,Basic,Bachelor,Employed,F,29918,"19.1,75",Rural,Married,62,1,53,0,1,Personal Auto,Personal L3,Offer4,Web,108.892382,Four-Door Car,2,low
11330,Extended,Bachelor,Employed,F,81639,"17.3,78.9",Rural,Single,82,33,26,0,2,Special Auto,Special L3,Offer2,Call Center,47.952426,Four-Door Car,2,high
6166,Basic,Bachelor,Unemployed,F,0,"22.6,87.9",Suburban,Married,107,18,61,0,8,Special Auto,Special L2,Offer4,Call Center,529.881344,SUV,2,low
9761,NA,College,Employed,F,35482,"19.5,74.1",Suburban,Married,129,21,59,0,3,Personal Auto,Personal L3,Offer1,Branch,619.2,SUV,2,high
7376,Extended,Master,Unemployed,M,0,"19.2,71.9",Suburban,Married,135,2,41,1,1,Personal Auto,Personal L3,Offer1,Call Center,939.528475,SUV,1,low
1840,Basic,High School or Below,Employed,M,21195,"17.2,77.9",Suburban,Married,72,23,10,0,9,Corporate Auto,Corporate L2,Offer3,Web,345.6,Four-Door Car,2,low
1072,Basic,High School or Below,Employed,F,26201,"18.7,72.5",Rural,Married,112,4,48,0,8,Personal Auto,Personal L2,Offer4,Call Center,168.901895,SUV,3,low
8880,Extended,College,Employed,F,93272,"17.9,78.3",Urban,Married,NA,3,54,0,1,Personal Auto,Personal L3,Offer2,Branch,281.110788,Four-Door Car,2,low
4389,Extended,Master,Employed,F,58557,"22.3,88.1",Rural,Married,88,4,83,0,1,Corporate Auto,Corporate L3,Offer1,Branch,55.510526,Four-Door Car,1,low
2457,Premium,Bachelor,Employed,M,56044,"17.8,78.6",Suburban,Married,182,27,32,0,2,Personal Auto,Personal L3,Offer1,Agent,952.849701,SUV,3,high
536,Extended,College,Unemployed,M,0,"17.6,77.9",Suburban,Single,136,18,15,4,1,Corporate Auto,Corporate L2,Offer1,Call Center,648,SUV,3,low
8015,Premium,College,Employed,F,68562,"19.3,72.4",Suburban,Married,176,8,51,0,7,Personal Auto,Personal L2,Offer1,Branch,878.4,SUV,2,high
8912,Basic,College,Unemployed,M,0,"19.1,72.8",Suburban,Single,68,10,53,0,2,Personal Auto,Personal L3,Offer3,Agent,326.4,Two-Door Car,2,low
3470,Extended,Bachelor,Employed,F,50044,"19,73.1",Suburban,Single,139,16,14,0,1,Personal Auto,Personal L2,Offer3,Call Center,667.2,SUV,2,low
4136,Basic,Doctor,Employed,M,24804,"28.8,76.6",Suburban,Married,73,19,98,0,2,Personal Auto,Personal L2,Offer3,Call Center,350.4,Two-Door Car,3,high
8047,Extended,Bachelor,Unemployed,F,0,"19.3,72",Suburban,Single,129,11,91,0,1,Personal Auto,Personal L3,Offer1,Agent,972,SUV,2,low
586,Basic,Bachelor,Employed,F,60932,"21.7,89.9",Suburban,Married,101,7,35,0,3,Corporate Auto,Corporate L3,Offer1,Agent,484.8,SUV,1,low
9255,Basic,College,Employed,M,83838,"19.1,72.5",Urban,Single,66,13,77,0,1,NA,Personal L3,Offer3,Branch,245.163042,Two-Door Car,2,low
9395,Basic,Bachelor,Employed,F,52679,"28.2,77.5",Suburban,Divorced,110,25,21,2,1,Personal Auto,Personal L2,Offer2,Branch,528,Sports Car,2,low
9803,Basic,College,Employed,F,54539,"17.2,77.3",Urban,Married,63,5,74,0,2,Personal Auto,Personal L2,Offer3,Agent,287.453171,Four-Door Car,2,low
9802,Basic,High School or Below,Employed,M,22454,"28.8,76.3",Rural,Married,118,17,28,NA,8,Personal Auto,Personal L3,Offer2,Branch,225.437098,Sports Car,2,low
241,Extended,Bachelor,Retired,M,27681,"17.4,79.8",Suburban,Married,83,13,62,0,9,Corporate Auto,Corporate L3,Offer2,Agent,398.4,Two-Door Car,2,low
4034,Basic,High School or Below,Employed,M,51408,"19.3,72.7",Suburban,Married,62,11,92,0,2,Personal Auto,Personal L2,Offer1,Agent,297.6,Four-Door Car,1,low
9394,NA,NA,Employed,NA,47048,"NA,NA",NA,NA,116,16,62,0,4,Personal Auto,Personal L3,Offer1,Agent,124.967415,NA,NA,high
9085,NA,High School or Below,Employed,M,59556,"19.6,72.9",Suburban,Married,113,11,86,0,1,Personal Auto,Personal L3,Offer3,Agent,681.505066,Sports Car,1,low
11435,Basic,High School or Below,Unemployed,M,0,"29,75.3",Suburban,Single,NA,8,47,0,1,Personal Auto,Personal L3,Offer3,Agent,625.483498,Four-Door Car,2,low
7397,Extended,Master,Employed,M,60244,"27.9,76.2",Urban,Married,83,3,72,3,1,Personal Auto,Personal L1,Offer3,Agent,326.281835,Four-Door Car,2,low
1687,NA,College,Employed,M,22705,"18.8,74.1",Suburban,Married,239,11,40,0,2,Personal Auto,Personal L2,Offer2,Branch,1294.700423,Luxury SUV,2,high
1517,Basic,High School or Below,Unemployed,F,0,"13,80.9",Suburban,Single,NA,31,99,0,1,Personal Auto,Personal L1,Offer3,Call Center,345.6,Four-Door Car,1,low
10684,Extended,Bachelor,Employed,F,22955,"19.2,72.5",Suburban,Single,92,6,23,3,2,Personal Auto,Personal L3,Offer3,Branch,441.6,Four-Door Car,3,high
5913,Basic,Bachelor,Employed,F,48081,"18.4,74.6",Urban,Married,188,31,12,0,5,Personal Auto,Personal L3,Offer1,Branch,881.360959,Luxury SUV,3,high
207,NA,High School or Below,Employed,M,73168,"21.7,88.9",Suburban,Married,70,21,50,0,3,Personal Auto,Personal L3,Offer2,Agent,425.800112,Four-Door Car,2,low
11486,Basic,Doctor,Disabled,F,18241,"28.3,77.7",Rural,Married,65,17,44,0,1,Personal Auto,Personal L2,Offer3,Agent,151.991098,Two-Door Car,2,low
4894,Basic,College,Unemployed,F,0,"13,80.9",Suburban,Single,101,16,59,0,1,Personal Auto,Personal L1,Offer1,Agent,862.49778,SUV,2,low
9110,Basic,College,Employed,F,50985,"18.9,72.8",Urban,Divorced,71,7,31,0,1,Personal Auto,Personal L2,Offer4,Agent,307.68931,Two-Door Car,2,low
174,Extended,High School or Below,Unemployed,F,0,"18,77.6",Suburban,Single,91,21,23,0,3,Personal Auto,Personal L2,Offer3,Call Center,436.8,Four-Door Car,2,low
4880,Basic,Bachelor,Employed,F,29549,"17.7,78",Urban,Married,105,34,74,0,1,NA,Personal L3,Offer2,Agent,342.832065,SUV,1,low
1904,Extended,College,Employed,F,24450,"18.8,72",Urban,Married,90,4,65,0,4,Personal Auto,Personal L2,Offer3,Agent,250.959093,Four-Door Car,2,low
2243,Extended,High School or Below,Unemployed,M,0,"17.4,78.8",Suburban,Single,79,4,78,0,4,Corporate Auto,Corporate L2,Offer1,Branch,568.8,Two-Door Car,2,low
4625,Extended,High School or Below,Unemployed,F,0,"19.1,72.4",Urban,Divorced,136,11,30,1,1,Corporate Auto,Corporate L2,Offer1,Agent,569.908338,SUV,2,low
8212,NA,NA,Unemployed,NA,0,"12.7,80.7",Suburban,NA,88,24,21,2,4,Personal Auto,Personal L3,NA,NA,626.4,NA,NA,high
1769,NA,High School or Below,Unemployed,M,0,"12.9,80.9",Suburban,Single,73,24,79,5,1,Personal Auto,Personal L3,Offer1,Branch,851.022089,Four-Door Car,3,low
11003,Basic,Bachelor,Employed,M,68342,"19.4,74.1",Rural,Married,72,33,39,0,5,Personal Auto,Personal L2,Offer4,Branch,148.738098,Four-Door Car,2,low
7423,Extended,Bachelor,Unemployed,F,0,"18.5,72.4",Suburban,Single,88,17,25,0,6,Personal Auto,Personal L3,Offer1,Call Center,633.6,Four-Door Car,2,low
5138,NA,High School or Below,Employed,F,37675,"29,76.9",Suburban,Married,100,12,89,0,2,Corporate Auto,Corporate L2,Offer1,Call Center,513.6,SUV,2,high
9669,Basic,College,Unemployed,M,0,"13,79.9",Suburban,Single,61,18,26,0,1,Personal Auto,Personal L3,Offer2,Agent,292.8,Four-Door Car,3,low
9309,Extended,Doctor,Employed,M,40372,"19.1,72.1",Rural,Married,85,15,17,0,4,Corporate Auto,Corporate L2,Offer3,Branch,76.975713,Four-Door Car,2,low
4092,Extended,High School or Below,Employed,F,42696,"18.7,71.9",Suburban,Single,228,17,50,0,9,Personal Auto,Personal L2,Offer3,Call Center,1273.741085,Luxury Car,3,high
2501,Basic,High School or Below,Retired,F,25147,"18.8,73.1",Suburban,Single,101,7,54,0,1,Corporate Auto,Corporate L1,Offer1,Agent,694.598288,SUV,2,low
11503,Basic,Bachelor,Employed,M,67798,"12.9,80",Suburban,Divorced,69,1,78,0,9,Corporate Auto,Corporate L3,Offer1,Agent,331.2,Four-Door Car,2,low
11069,Extended,High School or Below,Employed,M,74142,"19.5,71.9",Suburban,Married,83,24,60,0,1,Personal Auto,Personal L3,Offer4,Branch,398.4,Two-Door Car,2,low
3103,Basic,High School or Below,Retired,F,25147,"17.6,76.7",Suburban,Single,101,7,54,0,1,Corporate Auto,Corporate L3,Offer1,Agent,694.598288,SUV,2,low
3574,Basic,Doctor,Unemployed,M,0,"28.8,76.7",Rural,Divorced,66,3,21,0,1,Personal Auto,Personal L3,Offer4,Call Center,90.989464,Four-Door Car,2,low
11405,Basic,Bachelor,Employed,F,30406,"16.9,79.8",Suburban,Married,73,29,93,0,1,Personal Auto,Personal L3,Offer1,Web,350.4,Four-Door Car,2,low
1448,Basic,College,Employed,M,33409,"18.8,73.1",Rural,Married,112,19,41,0,3,Personal Auto,Personal L3,Offer2,Agent,229.930796,Sports Car,2,low
5452,Basic,Bachelor,Employed,F,63621,"28.6,77.7",Suburban,Married,70,8,48,0,5,Personal Auto,Personal L3,Offer4,Call Center,444.620265,Four-Door Car,2,low
1685,Extended,High School or Below,Retired,F,10312,"17.4,77.8",Suburban,Married,78,10,63,NA,1,Personal Auto,Personal L3,Offer2,Agent,486.278557,Four-Door Car,1,low
4367,Extended,High School or Below,Employed,M,35033,"19.2,73",Suburban,Married,87,26,53,0,1,Personal Auto,Personal L2,Offer1,Agent,490.638202,Two-Door Car,3,low
10255,Basic,College,Medical Leave,M,21855,"19,73.3",Suburban,Married,74,21,49,1,6,Corporate Auto,Corporate L2,Offer1,Web,355.2,Four-Door Car,2,low
4576,NA,College,Employed,M,55663,"17.6,78.5",Rural,Married,166,19,63,0,1,Personal Auto,Personal L2,Offer2,Branch,194.739777,SUV,1,low
3966,Basic,High School or Below,Employed,F,29460,"18.7,71.2",Urban,Married,73,3,5,0,4,Personal Auto,Personal L3,Offer1,Agent,251.334247,Four-Door Car,2,low
5878,Basic,High School or Below,Unemployed,F,0,"18.9,73.5",Suburban,Single,102,7,17,NA,3,Corporate Auto,Corporate L3,Offer2,Web,741.6,SUV,2,low
7929,Basic,High School or Below,Employed,F,78735,"21.7,89.6",Urban,Married,63,24,66,0,3,Personal Auto,Personal L3,Offer2,Web,283.995953,Four-Door Car,2,low
1375,Basic,College,Employed,F,61737,"17.5,78.2",Urban,Married,107,21,65,0,1,Personal Auto,Personal L3,Offer1,Branch,495.670802,Sports Car,2,low
7312,Basic,Bachelor,Employed,M,31911,"29,77.8",Urban,Single,68,13,65,0,1,Personal Auto,Personal L3,Offer1,Branch,245.893663,Four-Door Car,2,low
8758,NA,High School or Below,Employed,F,46267,"17.2,78.2",Suburban,Married,NA,10,84,1,1,Personal Auto,Personal L3,Offer4,Branch,340.8,Four-Door Car,2,low
6155,Basic,Bachelor,Unemployed,F,0,"19.5,70.8",Suburban,Single,74,6,92,0,2,Corporate Auto,Corporate L1,Offer1,Web,355.2,Two-Door Car,1,high
9338,Basic,Master,Medical Leave,M,21876,"17,79.3",Suburban,Married,68,12,28,0,2,Personal Auto,Personal L3,Offer1,Agent,465.41477,Four-Door Car,3,low
4492,Extended,High School or Below,Employed,M,37843,"18.7,72.5",Urban,Divorced,92,2,17,0,1,Personal Auto,Personal L3,Offer3,Agent,354.455466,Four-Door Car,2,low
10853,Basic,High School or Below,Employed,M,76214,"17.4,79.6",Urban,Married,72,7,48,0,2,Special Auto,Special L2,Offer2,Web,202.81373,Four-Door Car,2,low
4218,Premium,High School or Below,Employed,F,59207,"28.5,78.6",Suburban,Single,116,23,21,0,2,Personal Auto,Personal L3,Offer1,Agent,556.8,Four-Door Car,2,high
8094,Basic,Bachelor,Unemployed,M,0,"17.1,78.5",Suburban,Single,195,20,61,0,1,Personal Auto,Personal L3,Offer3,Branch,1404,Luxury SUV,2,low
2930,Basic,High School or Below,Employed,M,70833,"19.1,72.4",Suburban,Married,193,15,33,0,1,Personal Auto,Personal L2,Offer2,Web,926.4,Luxury SUV,1,low
10680,Basic,Doctor,Unemployed,F,0,"17.2,78.7",Rural,Married,72,19,48,0,1,Corporate Auto,Corporate L3,Offer3,Call Center,41.927219,Two-Door Car,2,low
6828,Basic,Bachelor,Unemployed,M,0,"17.9,78.7",Suburban,Single,70,18,0,NA,2,Personal Auto,Personal L1,Offer3,Web,326.4,Four-Door Car,2,high
